,ID,age,sex,hand,I,PO,C,GlobalSoA1,GSoA2,GSoA3,GSoA4,GSoA5,GSoA6,GlobalConfidence1,GC2,GC3,GC4,GC5,GC6,BlockStart0,BS1,BS2,BS3,BS4,BS5,BS6,BlockEnd0,BE1,BE2,BE3,BE4,BE5,BE6,searchTime0,ST1,ST2,ST3,ST4,ST5,ST6,waitingTime0,WT1,WT2,WT3,WT4,WT5,WT6,peakSpeed0,PS1,PS2,PS3,PS4,PS5,PS6,accelerationTime0,AT1,AT2,AT3,AT4,AT5,AT6,distance0,D1,D2,D3,D4,D5,D6,humanClickTime0,HCT1,HCT2,HCT3,HCT4,HCT5,HCT6,virtualClickTime1,VCT2,VCT3,VCT4,VCT5,VCT6,distanceToTargetWhenHumanClick0,DTTHC1,DTTHC2,DTTHC3,DTTHC4,DTTHC5,DTTHC6,distanceToTargetWhenVirtualClick1,DTTVC2,DTTVC3,DTTVC4,DTTVC5,DTTVC6,meanTime1,MT2,MT3,MT4,MT5,MT6,meanSoA1,SoA2,SoA3,SoA4,SoA5,SoA6,meanTimeH1,MTH2,MTH3,MTH4,MTH5,MTH6,meanTimeM1,MTM2,MTM3,MTM4,MTM5,MTM6,predictionError1,PE2,PE3,PE4,PE5,PE6,TotalTrials0,TT1,TT2,TT3,TT4,TT5,TT6,KeptTrials0,KT1,KT2,KT3,KT4,KT5,KT6,GoodTrials1,GT2,GT3,GT4,GT5,GT6,MH_H1,MH_H2,MH_H3,MH_H4,MH_H5,MH_H6,MH_M1,MH_M2,MH_M3,MH_M4,MH_M5,MH_M6,HM_H1,HM_H2,HM_H3,HM_H4,HM_H5,HM_H6,HM_M1,HM_M2,HM_M3,HM_M4,HM_M5,HM_M6,H__H1,H__H2,H__H3,H__H4,H__H5,H__H6,H__M1,H__M2,H__M3,H__M4,H__M5,H__M6,M__H1,M__H2,M__H3,M__H4,M__H5,M__H6,M__M1,M__M2,M__M3,M__M4,M__M5,M__H6
63,19970485_103116652,20,H,D,31,25,28,4,3,5,4,4,3,4,4,4,3,3,3,"26/7/2022, 15:12:11:793","26/7/2022, 15:16:47:95","26/7/2022, 15:22:29:380","26/7/2022, 15:27:26:500","26/7/2022, 15:32:17:370","26/7/2022, 15:36:49:866","26/7/2022, 15:42:27:395","26/7/2022, 15:15:53:29","26/7/2022, 15:22:13:287","26/7/2022, 15:27:16:103","26/7/2022, 15:32:8:266","26/7/2022, 15:36:36:661","26/7/2022, 15:41:29:790","26/7/2022, 15:46:35:636",,1065.2416736901725,895.1179807919618,864.785289285408,836.2503530897757,865.3971088976031,755.9525840086126,,34.93864338713342,34.40644233042929,33.50128928541982,27.137366076801335,31.358147858645065,24.233596666792668,,6.364459688066103,6.7140532854666795,6.946676603422296,7.403795388967863,7.222949379216986,7.677104581663441,,81.0355990371009,80.37304484906296,80.92804404794394,76.78341314399482,76.06522876473882,76.06766915595736,,493.5319621315223,505.9510781716097,497.81516379402154,503.3904988726996,502.5063504790201,503.391759367072,,319.2833333333291,266.1807692307734,243.3213333333625,215.6649350649647,213.01168831167803,198.05822784805824,236.66060606059955,197.38846153846362,168.7106666666766,158.31038961040957,157.57272727272849,140.71139240500375,,43.2244486283951,53.72660683810478,52.20359908345028,52.92234193386557,58.7862564598418,54.34851603127052,57.463415325454584,74.78957388818245,86.25058020220946,86.45646182455403,97.65673292619282,106.08090576688319,-82.6606060606066,-68.82435897435509,-74.636000000018,-57.377922077944454,-55.463636363623664,-57.36202531647751,0.6363636363636364,0.782051282051282,0.8533333333333334,0.935064935064935,0.922077922077922,0.9113924050632911,-60.00952380952575,-57.38524590163553,-66.98281250002401,-53.430555555578195,-51.14647887322829,-52.212500000026516,-122.29999999999806,-109.87058823529001,-119.16363636361943,-114.22000000001863,-106.54999999996896,-110.32857142854482,-3.4602518061537992,6.778753557262794,-6.161366865701085,5.404698235274082,-2.676262380962001,-1.5346476593036051,83,99,99,102,101,106,101,80,80,80,80,80,80,80,66,78,75,77,77,79,42,61,64,72,71,72,24,17,11,5,6,7,14,1,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64,170791133_170791133,23,H,G,38,20,33,3,2,2,5,2,3,2,2,2,4,3,3,"26/7/2022, 16:10:3:608","26/7/2022, 16:16:31:133","26/7/2022, 16:23:55:277","26/7/2022, 16:29:45:54","26/7/2022, 16:35:4:559","26/7/2022, 16:40:0:134","26/7/2022, 16:44:25:624","26/7/2022, 16:15:37:412","26/7/2022, 16:23:31:199","26/7/2022, 16:29:38:78","26/7/2022, 16:34:59:268","26/7/2022, 16:39:51:138","26/7/2022, 16:44:16:775","26/7/2022, 16:49:1:133",,1741.1304467932189,1338.3415471808116,1257.9535610299436,1195.5058984995944,1180.0948303769628,1272.7403837246884,,121.25961345963717,101.55621384779612,83.72161658649242,90.91123183221247,97.37816371037883,70.21024673814209,,5.175679392902698,5.109607905164614,5.226430204328447,5.131305707764368,4.87475569382326,4.612775804861951,,92.50844209649787,96.58111948649089,93.65893897038768,92.43010149965063,93.36905851221591,102.99934230270885,,505.00858957282577,521.7820196413766,513.9411475763947,533.0785759947099,501.42352274859564,477.6749802983591,,319.6291666670392,302.2906666662296,285.44027777740524,290.46133333226044,302.46388888855773,285.8410958900844,251.88611111251845,240.36266666730245,221.82083333366447,231.2986666659514,236.57500000091062,224.4876712329992,,56.183884278741196,54.48221386806765,55.580569190736306,50.01158223189927,52.369874477246704,54.663679436953096,140.01492862213473,142.07446707360907,147.33359551929283,134.51929980879174,131.06941675058204,123.03453872931,-67.80416666633553,-62.002666666905085,-63.69722222081489,-59.23466666618983,-65.96527777632906,-61.442465753383836,0.6666666666666666,0.72,0.8611111111111112,0.8933333333333333,0.7638888888888888,0.8082191780821918,-60.29791666660458,-53.761111111276676,-56.967741933801484,-53.39701492483936,-56.445454543828966,-53.51355932223595,-82.81666666579743,-83.19523809566384,-105.42000000029802,-108.125,-96.7647058814764,-94.85714285607848,-2.483792198700903,-3.1969195398711676,-5.744242416111145,-4.245295973764586,-7.8223145957314175,-5.532586115639173,92,112,117,106,100,92,94,80,80,80,80,80,80,80,72,75,72,75,72,73,48,54,62,67,55,59,24,21,10,8,17,14,3,3,4,2,7,5,0,0,0,0,0,0,4,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
65,202178857_202178857,22,F,D,28,25,20,5,3,2,3,4,4,2,2,2,2,2,2,"26/7/2022, 9:11:43:110","26/7/2022, 9:20:29:362","26/7/2022, 9:30:37:795","26/7/2022, 9:37:56:999","26/7/2022, 9:45:53:379","26/7/2022, 9:54:59:211","26/7/2022, 10:2:3:460","26/7/2022, 9:19:18:25","26/7/2022, 9:30:15:28","26/7/2022, 9:37:44:961","26/7/2022, 9:45:43:68","26/7/2022, 9:53:44:352","26/7/2022, 10:1:51:760","26/7/2022, 10:8:47:353",,1865.4486111104488,1865.5500000003067,1784.097222222429,1720.4549295782624,1553.8746268666946,1561.5347222222222,,224.68194444436165,273.7029411766459,252.2402777777364,296.25070422510026,349.6776119410547,367.15416666534213,,6.682659562909752,5.182915652591126,5.475556718435437,5.710838184516388,4.086189160116386,3.7183203564519514,,27.316666666832234,22.395588235600908,29.438888888806105,30.021126760353503,40.34925373076503,29.740277778150308,,364.1041573670674,371.3608614957392,383.391003933812,421.7189352404237,409.04466137247374,375.5927905185092,,560.7166666667908,596.1750000007451,554.9791666670806,631.1661971826369,691.4835820891964,695.6374999982202,450.3986111111525,515.4250000000876,471.5874999997516,555.5943661963855,620.7164179115598,612.1249999991721,,46.781115655061484,46.59892084357774,40.89928519100977,50.06458432028275,45.20764484947957,43.643977896727854,51.86933829926472,48.83284594908497,41.78858575808009,53.22919752701875,46.333328281242835,45.92393613773742,-110.4319444441547,-80.88382353020064,-83.51805555510025,-75.69859154963157,-70.89701492483937,-83.69583333221574,0.7638888888888888,0.6764705882352942,0.5833333333333334,0.7323943661971831,0.8059701492537313,0.6944444444444444,-86.20727272683924,-65.28913043601358,-71.6761904759776,-60.46538461601505,-61.80555555555556,-66.33199999898672,-188.8058823531165,-113.49090909077363,-100.09666666587194,-117.38947368373996,-108.66153845878748,-123.15909090773626,-20.831221496102653,-3.9201722772545535,-9.460344261331592,-7.464742400036165,2.5803863212675826,-11.64937585919606,103,105,104,118,123,113,110,80,80,80,80,80,80,80,72,68,72,71,67,72,55,46,42,52,54,50,17,22,30,19,13,22,6,10,3,3,10,7,0,1,0,0,0,0,2,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1
66,156391236_156391236,27,F,D,42,17,25,5,4,4,3,5,5,4,2,2,2,3,4,"26/7/2022, 16:14:30:439","26/7/2022, 16:22:56:810","26/7/2022, 16:30:42:29","26/7/2022, 16:37:51:725","26/7/2022, 16:44:46:424","26/7/2022, 16:51:30:660","26/7/2022, 16:58:16:473","26/7/2022, 16:21:18:174","26/7/2022, 16:29:34:950","26/7/2022, 16:37:2:276","26/7/2022, 16:44:16:974","26/7/2022, 16:51:0:685","26/7/2022, 16:56:58:697","26/7/2022, 17:3:35:645",,1546.991828542886,1552.0633988766708,1422.1068523764304,1450.2052351057632,1451.022222226196,1494.640440416006,,351.2613937629984,388.31101792301274,245.21416945120023,268.3074573271908,374.4088888923327,356.1273969378748,,10.549823203081619,11.135862238983117,11.315135862157613,11.136029934071914,11.473471865738752,10.685967461884172,,119.0059975435522,85.54136302965205,148.59558664825065,126.38809822598058,82.9911111076673,111.22260306264354,,339.8670111236803,311.4331718125778,362.55999335088745,368.244359705839,348.7159094433796,367.35355100908015,,844.0391304376333,810.1523809511037,697.468292682636,683.773333332936,769.1111111117734,776.0152173916931,729.9521739139506,692.3595238086723,606.6317073172186,591.451111111376,679.7399999989403,683.0065217393895,,39.667234654646656,41.88455987326953,42.708472169223654,46.28107047394672,40.49420267050869,39.10101660583111,57.45705221632774,61.6753353772065,57.617846902932364,62.94490969817587,50.55480107668853,56.075566808771306,-114.1413043504176,-117.84047618934086,-90.87560975624294,-92.36666666534212,-89.42222222222222,-93.07608695716962,0.5652173913043478,0.7142857142857143,0.7317073170731707,0.6222222222222222,0.8888888888888888,0.8913043478260869,-79.67692307898632,-84.94000000059604,-67.16333333551884,-79.68214285480124,-82.30750000029802,-84.1463414648684,-158.94500000327827,-200.0916666612029,-155.54545454003593,-113.25882352976238,-146.33999999761582,-166.29999999403952,-13.839472789938373,-54.39192220354124,-27.497440687219534,-29.24273788429977,-46.12546046422188,-35.40961144405373,87,85,89,93,88,86,85,80,80,80,80,80,80,80,46,42,41,45,45,46,26,30,30,28,40,41,20,12,11,17,5,5,25,28,30,16,21,23,0,0,0,0,0,0,8,10,9,19,14,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67,228307330_228307330,22,F,D,33,14,6,2,3,4,3,3,3,4,5,5,5,4,4,"26/7/2022, 17:18:31:840","26/7/2022, 17:30:25:858","26/7/2022, 17:39:11:614","26/7/2022, 17:46:55:353","26/7/2022, 17:53:9:663","26/7/2022, 17:59:25:772","26/7/2022, 18:6:49:912","26/7/2022, 17:29:6:164","26/7/2022, 17:38:41:960","26/7/2022, 17:46:28:697","26/7/2022, 17:52:58:308","26/7/2022, 17:59:15:716","26/7/2022, 18:6:34:290","26/7/2022, 18:12:46:522",,2241.060689175616,1915.378213319806,1660.1730714578255,1423.7656519626432,1561.973990891636,1370.2700140834306,,99.8708341028069,56.969517667858824,48.054230878288195,20.277980729746186,36.36055805584861,46.47148467154543,,9.886337713237516,10.655859556630995,10.467085506317913,11.200715069812398,10.590440485396275,9.998040494118408,,92.5233687954091,124.45946783940916,117.45591404923724,124.65900557145017,115.97377030256051,115.19910356355146,,450.89242608851913,473.4088421804575,451.7328775733674,450.50396671969895,451.2901664494095,460.7321277933493,,418.18550724617165,358.8637681161256,307.39275362347996,269.5821917806178,286.7880597016705,287.0455882352065,320.376811593771,280.9710144927536,244.53768115960386,215.06301369849746,226.2567164177881,229.411764705718,,56.07497984011561,59.87620396572809,55.30380693210329,55.98692398991416,55.57429630565509,56.44386158533741,80.74072880721315,72.1535192268379,75.38229722083805,71.62882312594701,70.02399631005432,87.76568635735218,-97.8724637683211,-77.93188405835974,-62.90144927556748,-54.543835616326085,-60.56417910465554,-57.65588235323701,0.37681159420289856,0.43478260869565216,0.5072463768115942,0.589041095890411,0.6268656716417911,0.6323529411764706,-59.13076923142832,-42.290000000596045,-41.591428571620156,-36.21860465112814,-46.80952380961251,-41.09069767473049,-121.29767441853534,-105.3487179489472,-84.83823529433678,-80.80999999977648,-83.67200000032783,-86.14800000026823,-3.561330467339672,-6.45642374862383,-3.715873807599711,-11.838265851222967,-9.184851955280827,-3.7574331748973546,97,98,102,92,102,109,105,80,80,80,80,80,80,80,69,69,69,73,67,68,26,30,35,43,42,43,43,39,34,30,25,25,10,10,6,1,7,6,0,0,2,0,1,0,1,1,3,5,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,163618449_163618449,28,H,D,26,21,18,4,4,4,4,5,5,4,4,3,4,4,4,"26/7/2022, 17:14:5:113","26/7/2022, 17:22:25:49","26/7/2022, 17:29:3:52","26/7/2022, 17:35:32:987","26/7/2022, 17:40:59:93","26/7/2022, 17:46:47:663","26/7/2022, 17:52:4:816","26/7/2022, 17:19:30:873","26/7/2022, 17:28:28:666","26/7/2022, 17:35:0:533","26/7/2022, 17:40:42:475","26/7/2022, 17:45:47:41","26/7/2022, 17:51:45:209","26/7/2022, 17:56:54:212",,1350.1323955939056,1308.0992326164642,1170.0915054055135,1148.4593045165352,1195.6960359865402,1078.4458325656244,,112.82583821665489,117.26152769834582,148.04003481727833,133.00021360743312,154.50633010409965,131.23522650501266,,10.8284186719478,8.064445131074187,8.137975082933728,6.865818317076371,9.015247184771892,7.447964338570557,,87.66432571765532,83.35814443272233,81.19084753573406,84.26493790774663,66.47602283708778,78.36780379797247,,281.3819501622733,304.3649357578223,313.53526306739184,305.1268005829068,326.4091851507661,301.63294951220763,,543.4999999998473,515.3639344262173,527.9308823530891,496.3136363636533,506.86029411767447,476.50454545458496,417.0229508195561,414.7885245902189,439.82205882361706,418.2287878787822,422.28529411754295,404.3303030304272,,39.27688239696017,40.250428576499935,41.08102451515856,38.71583403652756,36.23218343249264,38.52642174439589,51.69275030115954,57.31011197103156,53.238302196458854,49.094553295682886,47.687446270657034,48.225692825765016,-126.76065573755835,-100.74754098372259,-88.37352941196193,-78.37424242425936,-84.78235294127508,-72.3287878787766,0.7049180327868853,0.7377049180327869,0.8676470588235294,0.7878787878787878,0.8382352941176471,0.8787878787878788,-92.48604651141999,-74.86444444453551,-72.54237288154535,-66.51153846149548,-72.68771929836325,-59.9724137931741,-208.63888888888889,-173.54375000018626,-192.15555555580391,-122.43571428595376,-147.45454545454547,-161.91249999939464,-32.27005523968901,-18.435747359862237,-18.72215671920514,-6.254301242874238,-11.258589082443082,-3.286353996021425,88,94,99,91,89,92,94,80,80,80,80,80,80,80,61,61,68,66,68,66,43,45,59,52,57,58,18,16,9,14,11,8,7,9,10,10,5,8,0,0,0,0,0,0,12,10,2,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69,186122125_186122125,28,F,D,32,23,11,3,4,5,5,4,4,4,4,4,3,4,4,"26/7/2022, 16:19:11:261","26/7/2022, 16:24:57:767","26/7/2022, 16:30:26:791","26/7/2022, 16:35:24:797","26/7/2022, 16:40:18:704","26/7/2022, 16:45:24:393","26/7/2022, 16:50:14:665","26/7/2022, 16:23:49:880","26/7/2022, 16:30:5:838","26/7/2022, 16:35:8:30","26/7/2022, 16:40:8:94","26/7/2022, 16:45:2:639","26/7/2022, 16:49:59:583","26/7/2022, 16:54:31:376",,1316.9408992688043,1285.0961417655687,1085.600159836299,1102.3324634281719,952.6392630764353,1018.3374262745648,,209.88227857133887,193.8902594108744,228.57238205686573,235.27960628293056,216.68454608360727,204.74575959796397,,11.32587555502865,12.344935371344265,11.89351079528087,12.041333787094244,13.575198574789844,13.590879889530525,,90.23841108588887,87.14356411432998,74.07206239552599,78.35753657284991,71.5380954181793,75.03757372543527,,491.80408368748505,527.7730042660307,496.81173031469984,485.539696989512,538.3999087267345,527.6200564587234,,469.3431034375881,434.16323528570285,433.65277777777777,424.04428571292334,404.27924526412534,389.37999998728435,405.9862068809312,359.2647058770937,372.8138888908757,381.12999999863763,354.7169811208293,345.9233333249887,,45.145695556220474,51.88060355717326,53.37596531108094,55.21628433973535,50.378423402908446,48.75441995696324,53.725203354502426,64.42129444139181,72.02428198370406,62.612284105542145,68.54564094359971,65.4916781496091,-63.39310345567506,-74.92352940931039,-60.855555555886696,-42.92857142857143,-49.5792452794201,-43.474999996026355,0.6206896551724138,0.6470588235294118,0.6944444444444444,0.7714285714285715,0.7735849056603774,0.8333333333333334,-43.43333334392972,-57.90227272835645,-46.458000004291534,-38.44074074206529,-40.48048780022598,-41.79599999666214,-96.0545454567129,-106.12916665772597,-93.57727271860296,-58.07499999552965,-80.66666666666667,-51.86999999284744,5.149785979047638,-14.324993617887575,-4.515343456578022,-3.1558028768647968,-1.1917248069200772,-5.649076113150401,87,92,94,100,100,101,94,80,80,80,80,80,80,80,58,68,72,70,53,60,36,44,50,54,41,50,22,24,22,16,12,10,13,9,3,1,6,2,1,0,0,1,1,0,3,2,3,7,16,16,3,1,1,0,4,2,0,0,0,0,0,0,2,0,1,1,0,0
70,205336752_205336752,19,F,D,28,18,29,2,2,3,4,4,2,5,5,4,4,3,4,"12/6/2022, 17:0:9:326","12/6/2022, 17:8:22:627","12/6/2022, 17:15:48:433","12/6/2022, 17:22:43:201","12/6/2022, 17:33:55:160","12/6/2022, 17:40:1:462","12/6/2022, 17:45:58:439","12/6/2022, 17:6:26:420","12/6/2022, 17:15:31:175","12/6/2022, 17:22:25:922","12/6/2022, 17:33:22:95","12/6/2022, 17:39:32:199","12/6/2022, 17:45:45:970","12/6/2022, 17:52:46:324",,1186.0215454636939,1230.8604798642384,921.4116325638663,788.5257207810798,741.8996524842038,666.8491630853607,,148.12299473214543,151.94020959686776,97.09711643483399,124.94166280384567,133.5184930628773,161.9356495811906,,10.041575338803943,9.475636024725457,10.652606661699451,10.521961588507592,10.130052488843228,9.705308666422951,,86.90309222886825,82.30843905790243,98.32223840387569,100.98442414714752,98.02933302511583,108.18056665145717,,476.9645831094378,470.5676738900942,505.5844032170031,458.7346652126351,470.2439167261449,482.25294086123955,,463.1362318854401,454.24324324807606,425.7645161228795,410.8956521645836,428.36231883194137,463.18918920046576,357.87971014907396,364.294594598783,353.50967741781665,335.57681158832884,350.02608695064765,389.6040540579203,,59.57810229748184,65.21842167136317,67.7878343801092,59.87411913642377,58.747114606554575,60.48946398716353,77.79433407188101,82.61640158611284,78.02715087506242,82.77217707689464,77.15593029854602,86.55685172225968,-105.33333332987799,-90.03378378539472,-72.36774193279204,-75.41594203140424,-78.4188405741816,-73.68648648262024,0.5362318840579711,0.6621621621621622,0.6774193548387096,0.855072463768116,0.7681159420289855,0.7837837837837838,-68.36216215185217,-63.13469388047043,-54.154761901923585,-65.72881356134253,-62.801886785705136,-51.15344826928501,-148.08125000447035,-142.75599999904634,-110.61499999761581,-132.57000000476836,-130.14999999850988,-155.36875000596046,18.503818719439597,-14.222478316496707,-4.163306665387229,-6.014676062118078,-14.713322090064505,-9.054266777103207,87,119,120,124,119,135,157,80,80,80,80,80,80,80,69,74,62,69,69,74,37,49,42,59,53,58,32,25,20,10,16,16,7,2,16,9,10,6,0,1,1,1,0,0,3,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
71,121162388_121162388,26,F,D,39,6,8,4,4,2,2,3,2,3,3,3,3,3,3,"26/7/2022, 7:21:6:702","26/7/2022, 7:28:2:879","26/7/2022, 7:33:28:522","26/7/2022, 7:38:25:26","26/7/2022, 7:42:55:877","26/7/2022, 7:48:29:463","26/7/2022, 7:52:35:107","26/7/2022, 7:25:56:602","26/7/2022, 7:33:10:708","26/7/2022, 7:38:6:987","26/7/2022, 7:42:36:651","26/7/2022, 7:48:1:674","26/7/2022, 7:52:29:377","26/7/2022, 7:57:24:201",,998.052625103206,1006.6379833328568,921.1296826870889,925.0349455047331,846.4145011610909,941.8643359906831,,53.74353419479237,92.89902229381833,90.95981967198178,71.08788668089683,63.318448530041344,88.34241818417858,,6.943660612466343,6.559468543841111,6.178732436856702,7.414402630792295,7.6788833456,7.145632038307223,,69.19646580593914,59.711367315893945,52.72922142315337,61.22976037707207,64.94470936547977,62.38360921400025,,460.17638977812675,482.3383018331024,459.6052653487848,495.7230152094197,463.9793214834537,472.2418499274611,,349.5218181829561,368.3103896102735,344.26301369805856,341.82205882285007,300.359210527551,331.0808219191146,275.60909091017464,289.55064935072676,282.9534246566361,265.07205882285007,228.97631579019912,252.10684931594622,,46.95446010796214,49.6304352239273,51.017991391300036,50.80514494215863,49.185237114488366,49.87549474328931,54.36883949176473,64.15238038397192,62.3566954311235,65.94483132959952,70.17866535637854,77.59101116373836,-73.98727272803133,-78.82727272692439,-61.379452055651846,-76.8088235293022,-71.45789473729306,-79.04520547992155,0.8545454545454545,0.948051948051948,0.8904109589041096,0.8676470588235294,0.9078947368421053,0.7945205479452054,-65.67234042651475,-77.87808219149504,-57.006153846933294,-69.62881355909472,-68.46956521780163,-67.00862069004054,-122.8374999994412,-96.14999999850988,-96.91250000149012,-123.87777777844005,-100.91428571513721,-125.5866666674614,12.369684010491394,-6.715203010270037,6.381549667936194,-5.090318936173169,1.4297501335554426,-11.672940405589188,85,91,94,88,102,93,103,80,80,80,80,80,80,80,55,77,73,68,76,73,47,73,65,59,69,58,8,4,8,9,7,15,12,0,2,3,2,7,0,0,0,0,0,0,13,3,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,116269512_116269512,29,H,D,37,19,7,1,1,1,1,1,1,3,3,3,3,3,3,"26/7/2022, 16:9:15:594","26/7/2022, 16:16:6:686","26/7/2022, 16:23:6:986","26/7/2022, 16:29:26:190","26/7/2022, 16:35:16:585","26/7/2022, 16:41:45:796","26/7/2022, 16:47:59:719","26/7/2022, 16:15:12:234","26/7/2022, 16:22:42:807","26/7/2022, 16:28:56:477","26/7/2022, 16:34:40:994","26/7/2022, 16:41:18:322","26/7/2022, 16:47:34:930","26/7/2022, 16:52:29:55",,1928.623287661435,1586.1905405456955,1656.9135134961155,1692.7301369791162,1617.4307692307693,1538.6783333539963,,156.6876712302639,181.08513512804703,144.993243223912,203.81506849315068,220.70769230402433,189.72500000397363,,5.9823315345986146,5.847903054813438,7.919537533837155,5.483005006945766,4.550310699921264,6.083301123010469,,43.64931506326754,45.99189188029315,41.61486488741797,43.82739724198433,47.681538460804866,43.36499999364217,,391.62523026345406,365.91299244581114,367.0535513699574,378.9158032749309,399.74574712860664,369.9439965652115,,431.3150684964167,462.963513490316,348.4513513429745,522.5999999862828,563.2569230776567,454.0283333301544,332.68356165820603,378.0554053783417,266.085135128047,417.4630136979769,476.3584615377279,367.92333331902825,,46.44880594588571,38.4409823788473,42.19162652184723,32.98191128997818,37.85054827167392,39.67747015248275,71.5251434889852,61.61724418926364,64.89854681169794,65.20124556898882,56.45785991864739,58.38007449275387,-98.7082191820014,-84.9702702567384,-82.41351351544664,-105.19178080885378,-86.96153845787049,-86.16499999364217,0.4383561643835616,0.35135135135135137,0.40540540540540543,0.3698630136986301,0.36923076923076925,0.4166666666666667,-68.1468749716878,-42.46923073438498,-61.18666668732961,-49.2259259223938,-44.70833334326744,-49.659999980926514,-122.56097563883154,-107.99166666467984,-96.88636362552643,-138.04130432916725,-111.69512193958934,-112.24000000272478,-7.929212503585035,0.5953493830074938,-8.439700230994658,-29.143460481273102,-11.28713812253551,-12.777436157481446,88,99,96,91,100,96,83,80,80,80,80,80,80,80,73,74,74,73,65,60,32,26,30,27,24,25,41,48,44,46,41,35,6,3,5,5,11,17,0,0,0,0,0,1,1,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
